tonic_pc,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11
mode,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor
chord_id,,,,,,,,,,,,,,,,,,,,,,,,
65,17592186044416,0,0,2,8796093022208,8796093022208,0,0,64,1048576,281474976710656,0,0,281474976710656,140737488355328,0,0,140737488355328,70368744177664,70368744177664,0,0,35184372088832,35184372088832
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,549755813888,0,0,0,0,137438953472,0,0,0,0,68719476736,0,0,0,33554432,2199023255552,0,0,0,1099511627776,0
68,0,0,0,4194304,0,0,0,0,0,0,0,0,0,67108864,0,0,0,2048,0,0,0,0,512,8388608
69,2251799813685248,0,0,256,1125899906842624,1125899906842624,0,0,8192,562950087639040,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,18014398509481984,9007199254740992,9007199254740992,0,0,4503599627370496,4503599627370496
70,2251799813685248,0,0,0,1125899906842624,1125899906842624,0,0,562949953421312,0,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,18014398509481984,9007199254740992,9007199254740992,0,0,4503599627370496,4503599627370496
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,65536,8589934596,1239148965104994908368797696,0,316912659501790316113466228736,318150599541075696388365352960,1,2147500032,0,618974742009173007094775808,1048576,1073741888,19807191744293536227569696768,0,524288,32,16,0,0,77446810319062181504614400,8,17180000256,0,37778931862957161709568
73,19361702579765545376153600,19361702579765545376153600,2,0,9444732965739290427392,1237949484018346014189551616,16384,1,0,618974742009173007094775808,309487371004586503547387904,309487371004586503547387904,32,0,154743685502293251773693952,154743685502293251773693952,262144,0,0,77446810319062181504614400,131072,8,0,37778931862957161709568
74,0,0,144115188075855872,0,0,0,72057594037927936,72057594037927936,0,0,0,0,2305843009213693952,0,0,0,1152921504606846976,0,0,0,576460752303423488,576460752303423488,0,0
75,0,0,18446744073709551616,0,0,0,9223372036854775808,9223372036854775808,0,0,0,0,295147905179352825856,0,0,0,147573952589676412928,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,8388608,512,0,0,0,0,128,2097152,0,0,0,0,0,0,67108864,4096,0,0,0,0,1024,16777216,0,0
79,0,1099511627776,549755813888,0,0,0,274877906944,274877906944,0,0,134217728,137438961664,68719476736,0,0,0,2048,0,0,0,0,2199023255552,0,0
80,0,0,256,0,0,0,2097152,128,0,0,0,0,4096,0,0,0,33554432,0,0,0,16777216,1024,0,0
81,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,633825300114114700748351602688,633825300114114700748351602688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2478297930209989816737595392,2478297930209989808147660800,158456325028528675187087900672,8589934596,1239148965104994908368797696,158457533954348289820557574144,79228766977174144908131303424,0,1,2147500032,39614383488587072455139393536,39614383488587072454065651712,0,1073741888,19807191744293536227569696768,19807191744293536227569696768,9913191720839959232590643200,32,16,262144,4956595860419979633475190784,4951760157141521099596496896,8,17180000256
85,4,65536,158456325028528675187087900672,19361702579765545376153600,2,32768,79228766977174144908131303424,0,16384,1,39614383488587072454065651712,39614383488587072454065651712,0,309487371004586503547387904,32,524288,9913191720839959232590643200,154743685502293251773693952,262144,16,4956595860419979616295321600,4951760157141521099596496896,131072,8
86,0,0,0,0,144115188075855872,0,0,0,72057594037927936,72057594037927936,0,0,0,0,2305843009213693952,0,0,0,1152921504606846976,0,0,0,576460752303423488,576460752303423488
87,36893488147419103232,0,0,0,18446744073709551616,0,0,0,9223372036854775808,9223372036854775808,0,0,0,0,295147905179352825856,0,0,0,147573952589676412928,147573952589676412928,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,35184372088832,35184372088832,17592186044416,0,32768,2,8796093022208,8796093022208,0,0,64,1048576,281474976710656,0,0,281474976710656,140737488355328,0,0,140737488355328,70368744177664,70368744177664,0,0
90,0,0,0,512,0,0,0,0,128,2097152,0,0,0,0,0,0,0,4096,0,0,0,0,1024,16777216
91,1099511627776,0,0,1099511627776,549755813888,549755813888,0,0,274877906944,274877906944,137438953472,0,0,137438961664,68719476736,68719476736,0,0,2048,33554432,2199023255552,0,0,2199023255552
92,512,8388608,0,0,256,4194304,0,0,2097152,128,0,0,0,0,4096,67108864,0,0,33554432,2048,0,0,16777216,1024
93,4503599627370496,4503599627370496,2251799813685248,0,4194304,256,1125899906842624,1125899906842624,0,0,8192,562950087639040,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,18014398509481984,9007199254740992,9007199254740992,0,0
94,4503599627370496,4503599627370496,2251799813685248,0,0,0,1125899906842624,1125899906842624,0,0,562949953421312,0,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,18014398509481984,9007199254740992,9007199254740992,0,0
95,0,0,0,0,0,0,0,0,633825300114114700748351602688,633825300114114700748351602688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,37778931862957161709568,65536,0,0,0,316912659501790316113466228736,318150599541075696388365352960,0,0,0,618974742009173007094775808,1048576,0,0,0,524288,0,0,0,0,77446810319062181504614400,0,0
97,0,37778931862957161709568,19361702579765545376153600,0,0,0,9444732965739290427392,1237949484018346014189551616,0,0,0,618974742009173007094775808,309487371004586503547387904,0,0,0,154743685502293251773693952,0,0,0,0,77446810319062181504614400,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,67108864,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,134217728,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,8,17180000256,2478297930209989816737595392,37778931862957161709568,65536,8589934596,1239148965104994908368797696,158457533954348289820557574144,316912659501790316113466228736,318150599541075696388365352960,1,2147500032,39614383488587072455139393536,618974742009173007094775808,1048576,1073741888,19807191744293536227569696768,0,524288,32,16,262144,0,77446810319062181504614400
109,131072,8,4,37778931862957161709568,19361702579765545376153600,19361702579765545376153600,2,32768,9444732965739290427392,1237949484018346014189551616,16384,1,39614383488587072454065651712,618974742009173007094775808,309487371004586503547387904,309487371004586503547387904,32,0,154743685502293251773693952,154743685502293251773693952,262144,16,0,77446810319062181504614400
110,576460752303423488,576460752303423488,0,0,0,0,144115188075855872,0,0,0,72057594037927936,72057594037927936,0,0,0,0,2305843009213693952,0,0,0,1152921504606846976,0,0,0
111,0,0,36893488147419103232,0,0,0,18446744073709551616,0,0,0,9223372036854775808,9223372036854775808,0,0,0,0,295147905179352825856,0,0,0,147573952589676412928,147573952589676412928,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,35184372088832,0,0,0,32768,2,0,0,0,0,64,0,0,0,0,0,0,0,0,140737488355328,0,0
114,1024,16777216,0,0,8388608,512,0,0,0,0,128,2097152,0,0,0,0,0,0,67108864,4096,0,0,0,0
115,0,2199023255552,1099511627776,0,0,1099511627776,549755813888,549755813888,0,0,274877906944,274877906944,137438953472,0,134217728,137438961664,68719476736,0,0,0,2048,33554432,0,0
116,16777216,1024,512,0,0,0,256,4194304,0,0,2097152,128,0,0,0,0,4096,0,0,0,33554432,2048,0,0
117,0,0,4503599627370496,0,0,0,4194304,256,0,0,0,0,8192,0,0,0,0,0,0,0,0,18014398509481984,0,0
118,0,0,4503599627370496,0,0,0,0,0,0,0,0,0,562949953421312,0,0,0,0,0,0,0,0,18014398509481984,0,0
119,0,0,0,0,0,0,0,0,0,0,633825300114114700748351602688,633825300114114700748351602688,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,2478297930209989808147660800,158456325028528675187087900672,0,0,0,79228766977174144908131303424,0,0,0,0,39614383488587072454065651712,0,0,0,19807191744293536227569696768,9913191720839959232590643200,0,0,0,4956595860419979633475190784,4951760157141521099596496896
121,0,0,0,65536,158456325028528675187087900672,0,0,0,79228766977174144908131303424,0,0,0,0,39614383488587072454065651712,0,0,0,524288,9913191720839959232590643200,0,0,0,4956595860419979616295321600,4951760157141521099596496896
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,35184372088832,17592186044416,0,0,0,8796093022208,8796093022208,0,0,0,1048576,281474976710656,0,0,281474976710656,140737488355328,0,0,0,70368744177664,70368744177664
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68719476736,0,0,0,0,2199023255552,0
